CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2874932000.0,93.42,0.10000000149011612,6178611712.0,2785.7846527473935,0.0,0.006776546593755484,16384.0,5.881287336349487,0.007657195441424847,0.1009521484375,2.7009687423706055,-0.025388777256011963,0.16553877294063568,-0.027009688317775726,0.001620910712517798,0.0,0.12535133957862854,0.5569047927856445,0.00600891808967341,0.0025496063753962517,0.017484372481703758,0.12790095806121826,0.5585855841636658,5.881287336349487,3.8534226417541504,,,,,,
3071840000.0,116.45,0.14000000059604645,6381200384.0,2811.7923482086003,1.0,0.005208552815020084,32768.0,11.708175659179688,0.0005158043350093067,0.0,2.705068349838257,-0.027185607701539993,0.12899374961853027,-0.02705068327486515,-0.00013492489233613014,0.0,0.07148918509483337,0.5076461434364319,0.002987900191218973,0.1459522843360901,0.018289335072040558,0.21744146943092346,0.5084062218666077,5.8268883228302,3.8806445598602295,,,,,,
3268496000.0,109.55,0.1899999976158142,6381200384.0,2804.227623076619,2.0,0.007448176853358746,49152.0,17.550782680511475,0.00339072709903121,0.0406494140625,2.698305368423462,-0.026605255901813507,0.17959555983543396,-0.026983054354786873,0.000377800315618515,0.0,0.08309932053089142,0.5940431356430054,0.009418477314434348,0.288817435503006,0.03953709080815315,0.3719167709350586,0.5968605875968933,5.842607021331787,3.8835387229919434,,,,,,
3465160000.0,118.54,0.20999999344348907,6381200384.0,2805.2957928121423,3.0,0.00751903373748064,65536.0,23.391165018081665,0.0016592107713222504,0.0,2.703256130218506,-0.026653368026018143,0.17566803097724915,-0.027032557874917984,0.00037919357419013977,0.0,0.07472969591617584,0.583486795425415,0.009864147456581485,0.40391772985458374,0.053023241460323334,0.4786474108695984,0.58638596534729,5.84038233757019,3.8919525146484375,,,,,,
3662348000.0,124.18,0.25,6381200384.0,2788.1632131440015,4.0,0.007856904529035091,81920.0,29.26743507385254,0.0008139588171616197,0.0,2.7001538276672363,-0.026444854214787483,0.16296714544296265,-0.027001533657312393,0.0005566831678152084,0.0,0.06247835233807564,0.5635259747505188,4.4872053894029484e-05,0.4437029957771301,0.05822058394551277,0.5061813592910767,0.5635386109352112,5.876270055770874,3.895895004272461,,,,,,
3860428000.0,114.05,0.23000000417232513,6381200384.0,2797.8035257641313,5.0,0.008317376486957073,98304.0,35.12345743179321,0.0010521428193897009,0.0,2.705265998840332,-0.027185620740056038,0.1805621087551117,-0.027052661404013634,-0.0001329556107521057,0.0,0.053257547318935394,0.5968862175941467,-0.0032662246552599417,0.5801880955696106,0.06927147507667542,0.6334456205368042,0.5959137678146362,5.856022357940674,3.9143505096435547,,,,,,
4058384000.0,117.95,0.23000000417232513,6381200384.0,2793.0787508291,6.0,0.007813457399606705,114688.0,40.98938584327698,5.808896094094962e-05,0.0,2.707494020462036,-0.027015075087547302,0.1621171236038208,-0.027074936777353287,5.986541509628296e-05,0.0,0.053591445088386536,0.5615549683570862,0.002302530084706045,0.5130859017372131,0.05284477397799492,0.5666773319244385,0.5622026324272156,5.865928411483765,3.9207663536071777,,,,,,
4257092000.0,109.94,0.17000000178813934,6381200384.0,2775.303533405891,7.0,0.00568605400621891,131072.0,46.892884254455566,2.1596379156108014e-05,0.0,2.707744836807251,-0.02715093269944191,0.12776537239551544,-0.02707744762301445,-7.348880171775818e-05,0.0,-0.00549983000382781,0.5049792528152466,0.009884783505447414,0.6139004826545715,0.05182138457894325,0.6084007024765015,0.5074936747550964,5.903498411178589,3.926495313644409,,,,,,
4454028000.0,127.16,0.20000000298023224,6381200384.0,2787.032540312713,8.0,0.006486790720373392,147456.0,52.77153825759888,0.00011020025704056025,0.0,2.707785129547119,-0.02709488943219185,0.1505262851715088,-0.027077851817011833,-1.7043203115463257e-05,0.0,0.01710972562432289,0.5466539859771729,0.009099002916013288,0.59659743309021,0.05460488796234131,0.6137071847915649,0.5491582155227661,5.8786540031433105,3.92651629447937,,,,,,
4651992000.0,107.88,0.12999999523162842,6381200384.0,2779.704730007796,9.0,0.004592403769493103,163840.0,58.66568946838379,8.204382902476937e-05,0.0,2.707634687423706,-0.027018293738365173,0.10493578016757965,-0.027076346799731255,5.8047473430633545e-05,0.0,-0.04437480866909027,0.4569529891014099,0.0176719662410334,0.653283953666687,0.05429598316550255,0.6089091300964355,0.46104493737220764,5.894151210784912,3.9476990699768066,,,,,,
4849824000.0,105.84,0.05000000074505806,6381200384.0,2781.7442971378905,10.0,0.003149250987917185,180224.0,64.5555191040039,0.0017498454544693232,0.00531005859375,2.703951835632324,-0.026956608518958092,0.07707338780164719,-0.02703952044248581,8.291006088256836e-05,0.0,-0.051498062908649445,0.39170125126838684,0.01630523493290026,0.6055032014846802,0.05356375128030777,0.5540051460266113,0.3949342966079712,5.889829635620117,3.9467015266418457,,,,,,
