CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2901480000.0,85.6734693877551,1.0204081535339355,6178611712.0,2714.636113768137,0.0,0.006103515625,16384.0,6.035431385040283,0.007008644286543131,0.07318115234375,2.701266288757324,-0.02792799100279808,0.31387507915496826,-0.027012664824724197,-0.0009153233841061592,0.0,0.11728284507989883,0.7751785516738892,-0.0021770077360747653,0.0034632650204002857,0.0180159080773592,0.12074610590934753,0.7743362188339233,6.035431385040283,3.8005483150482178,,,,,,
3098704000.0,164.48,0.699999988079071,6381200384.0,2652.751993902639,1.0,0.0048828125,32768.0,12.211658954620361,0.0005320967175066471,0.0,2.702712059020996,-0.026885829865932465,0.23943552374839783,-0.027027124539017677,0.00014129094779491425,0.0,0.08154463768005371,0.6890838146209717,0.0051096413159076315,0.09048346430063248,0.011476405896246433,0.17202810943126678,0.690851092338562,6.176227569580078,3.812983512878418,,,,,,
3295964000.0,120.33,1.5,6381200384.0,2722.7425713274242,2.0,0.009765625,49152.0,18.22912096977234,0.0025091287679970264,0.02825927734375,2.6949448585510254,-0.027509218081831932,0.45907294750213623,-0.0269494466483593,-0.0005597707349807024,0.0,0.15917913615703583,0.9570454359054565,0.011657744074201282,0.16255906224250793,0.035041339695453644,0.32173818349838257,0.9626731872558594,6.0174620151519775,3.82633376121521,,,,,,
3492688000.0,128.7,1.2999999523162842,6381200384.0,2711.0334590312464,3.0,0.0091552734375,65536.0,24.2725727558136,0.0023324075154960155,0.014892578125,2.684330940246582,-0.02692173793911934,0.3975653648376465,-0.02684330940246582,-7.843226194381714e-05,0.0,0.13459090888500214,0.8884764313697815,0.08584512599761096,0.21148636937141418,0.1430862843990326,0.3460772633552551,0.9292573928833008,6.04345178604126,3.8455567359924316,,,,,,
3689360000.0,106.61,1.5,6381200384.0,2582.7585249720673,4.0,0.013427734375,81920.0,30.616177797317505,0.0036591466050595045,0.0230712890625,2.650503158569336,-0.027595654129981995,0.5498045682907104,-0.026505032554268837,-0.001090622739866376,0.0,0.22047148644924164,1.0457321405410767,0.22409568216411346,0.17508891224861145,0.3400719165802002,0.3955604135990143,1.187179446220398,6.343605041503906,3.8542773723602295,,,,,,
3885996000.0,71.42,1.600000023841858,6381200384.0,2576.356706050383,5.0,0.0213623046875,98304.0,36.97554564476013,0.006746538914740086,0.07220458984375,2.633220911026001,-0.02552032098174095,0.7426602244377136,-0.026332207024097443,0.0008118860423564911,0.0,0.3187233805656433,1.2391629219055176,0.3781917103427749,0.2629146873950958,0.6565733551979065,0.5816380977630615,1.5714484453201294,6.359367847442627,3.861665964126587,,,,,,
4082620000.0,85.51,1.2000000476837158,6381200384.0,2609.9813074996896,6.0,0.01220703125,114688.0,43.25298523902893,0.0011039896635338664,0.0,2.6833596229553223,-0.02647560089826584,0.3723839819431305,-0.02683359570801258,0.0003579920157790184,0.0,0.16905739903450012,0.8364828824996948,0.7209407899349682,0.32631316781044006,1.1869306564331055,0.4953705966472626,1.5834664106369019,6.277439594268799,3.8794031143188477,,,,,,
4280600000.0,85.73,0.8999999761581421,6381200384.0,2560.6253434531964,7.0,0.020751953125,131072.0,49.65142226219177,0.005189200863242149,0.05804443359375,2.6397705078125,-0.02707432024180889,0.6618115305900574,-0.026397705078125,-0.0006766142323613167,0.0,0.30511265993118286,1.1358188390731812,0.6642824730480812,0.465598464012146,1.4339888095855713,0.7707111835479736,1.96029794216156,6.398437023162842,3.8943402767181396,,,,,,
4477640000.0,82.74,1.5,6381200384.0,2614.207012230032,8.0,0.0177001953125,147456.0,55.91871476173401,0.002451789565384388,0.02484130859375,2.6450183391571045,-0.02631526254117489,0.5071966052055359,-0.026450183242559433,0.00013491883873939514,0.0,0.18210984766483307,0.965296745300293,0.7656854514216511,0.917354941368103,1.608789086341858,1.0994646549224854,1.9941654205322266,6.267292499542236,3.901930809020996,,,,,,
4675600000.0,76.97,1.7999999523162842,6381200384.0,2582.6072978152974,9.0,0.0225830078125,163840.0,62.262691259384155,0.0019535860046744347,0.01165771484375,2.622185707092285,-0.027356158941984177,0.4568546414375305,-0.026221856474876404,-0.001134307123720646,0.0,0.22004178166389465,0.9935564398765564,0.7892306087093468,0.8625798225402832,1.6620798110961914,1.0826215744018555,2.164156913757324,6.3439764976501465,3.92098069190979,,,,,,
4873560000.0,65.96,1.7000000476837158,6381200384.0,2572.847259280919,10.0,0.0201416015625,180224.0,68.63073348999023,0.003002594690769911,0.01708984375,2.581717014312744,-0.02589268609881401,0.38756096363067627,-0.02581716887652874,-7.551722228527069e-05,0.0,0.12131017446517944,0.9014923572540283,0.8371672117560502,1.0926507711410522,1.8616141080856323,1.2139610052108765,2.234041213989258,6.368042230606079,3.919346332550049,,,,,,
